"","birth_year","height.cm","height.in","study"
"232",1950,164.504059013463,64.7653775643557,"BLS"
"233",1950,163.927946771001,64.5385617208667,"BLS"
"234",1950,181.828253102209,71.5859264181927,"BLS"
"235",1950,173.604483062848,68.3482216782868,"BLS"
"236",1950,189.060337998848,74.4332039365545,"BLS"
"237",1950,160.572948941481,63.2176964336541,"BLS"
"238",1950,163.358364209188,64.3143166177906,"BLS"
"239",1950,173.104707998652,68.151459841989,"BLS"
"240",1950,171.437185265925,67.4949548291042,"BLS"
"241",1950,170.983077426497,67.3161722151563,"BLS"
"242",1950,185.386277065082,72.9867232539691,"BLS"
"243",1950,179.047534650797,70.4911553743295,"BLS"
"244",1950,164.809812101745,64.8857527959626,"BLS"
"245",1950,174.092848525755,68.5404915455729,"BLS"
"246",1950,194.768895449438,76.6806674997788,"BLS"
"247",1950,171.942664536419,67.6939624159131,"BLS"
"248",1950,157.407192735993,61.971335722832,"BLS"
"249",1950,163.100264945957,64.2127027346287,"BLS"
"250",1950,170.745086492798,67.2224749971647,"BLS"
"251",1950,177.551441488815,69.9021423184313,"BLS"
"252",1950,156.914717159271,61.7774477005005,"BLS"
"253",1950,160.226632461092,63.0813513626345,"BLS"
"254",1950,158.33056719291,62.3348689735867,"BLS"
"255",1950,174.487421797486,68.695835353341,"BLS"
"256",1950,162.80894989416,64.0980117693543,"BLS"
"257",1950,175.346371895769,69.0340046833735,"BLS"
"258",1950,148.997205638923,58.6603171806782,"BLS"
"259",1950,168.214671566556,66.2262486482505,"BLS"
"260",1950,157.71178939871,62.0912556687836,"BLS"
"261",1950,190.85166581139,75.1384511068463,"BLS"
"262",1950,160.818266176269,63.3142780221533,"BLS"
"263",1950,163.967412964646,64.5540995923802,"BLS"
"264",1950,177.292914469177,69.800360027235,"BLS"
"265",1950,172.321848962293,67.84324762295,"BLS"
"266",1950,164.97318258144,64.9500718824565,"BLS"
"267",1950,175.814499121495,69.2183067407459,"BLS"
"268",1950,182.590751933148,71.886122808326,"BLS"
"269",1950,161.351609746348,63.5242558056489,"BLS"
"270",1950,159.203537468771,62.6785580585711,"BLS"
"271",1950,186.623812681655,73.4739420006517,"BLS"
"272",1950,190.73894406605,75.094072466949,"BLS"
"273",1950,164.523581136102,64.7730634394102,"BLS"
"274",1950,168.283954722569,66.2535254813265,"BLS"
"275",1950,168.639513077228,66.393509085523,"BLS"
"276",1950,162.568359550205,64.0032911614981,"BLS"
"277",1950,166.557812879416,65.5739420785103,"BLS"
"278",1950,163.261457768013,64.2761644755956,"BLS"
"279",1950,159.122515993342,62.6466598398983,"BLS"
"280",1950,184.301730409055,72.5597363815177,"BLS"
"281",1950,182.327074943571,71.78231296991,"BLS"
"282",1950,181.61980083406,71.5038585960865,"BLS"
"283",1950,162.960690333187,64.1577520996798,"BLS"
"284",1950,163.138325598165,64.2276872433722,"BLS"
"285",1950,172.206872334448,67.7979812340345,"BLS"
"286",1950,158.188550413344,62.2789568556473,"BLS"
"287",1950,174.000403095414,68.5040957068559,"BLS"
"288",1950,152.686207343168,60.1126800563652,"BLS"
"289",1950,165.047488495298,64.9793261792511,"BLS"
"290",1950,192.962552091679,75.9695086975116,"BLS"
"291",1950,183.712870114087,72.3279016197193,"BLS"
"292",1950,156.884752302724,61.7656505128834,"BLS"
"293",1950,156.505658656373,61.616401045816,"BLS"
"294",1950,179.207358075981,70.5540779826697,"BLS"
"295",1950,188.166235574642,74.0811951081268,"BLS"
"296",1950,166.299940001988,65.4724173236173,"BLS"
"297",1950,160.947892591278,63.3653120438103,"BLS"
"298",1950,169.79901076294,66.850004237378,"BLS"
"299",1950,160.695879317881,63.266094219638,"BLS"
"300",1950,164.453585568829,64.7455061294604,"BLS"
"301",1950,161.396834172118,63.5420606976841,"BLS"
"302",1950,164.904699772806,64.923110146774,"BLS"
"303",1950,160.634698662707,63.2420073475223,"BLS"
"304",1950,176.592385726101,69.5245613094885,"BLS"
"305",1950,172.664359271899,67.978094201535,"BLS"
"306",1950,169.033792217085,66.5487370933406,"BLS"
"307",1950,164.055307692788,64.5887038160581,"BLS"
"308",1950,174.667382171922,68.7666858944576,"BLS"
"309",1950,172.933071748987,68.0838865153491,"BLS"
"310",1950,167.172420331477,65.8159135163296,"BLS"
"311",1950,181.362035224694,71.4023760727141,"BLS"
"312",1950,161.959386211736,63.7635378786363,"BLS"
"313",1950,186.754473595386,73.5253833052702,"BLS"
"314",1950,157.429164696345,61.9799861009233,"BLS"
"315",1950,165.634722388382,65.2105206253473,"BLS"
"316",1950,176.213689363613,69.3754682533909,"BLS"
"317",1950,167.859865157567,66.0865610856563,"BLS"
"318",1950,168.974622612023,66.5254419732373,"BLS"
"319",1950,185.857298390619,73.172164720716,"BLS"
"320",1950,193.509595143413,76.1848799777217,"BLS"
"321",1950,176.595099377497,69.52562967618,"BLS"
"322",1950,159.704308531028,62.8757120200898,"BLS"
"323",1950,159.468599887798,62.7829133416526,"BLS"
"324",1950,177.992829945134,70.0759173012339,"BLS"
"325",1950,180.500214520744,71.0630765829701,"BLS"
"326",1950,165.667394695603,65.2233837384265,"BLS"
"327",1950,178.76520426068,70.380001677433,"BLS"
"328",1950,160.648023090842,63.2472531853709,"BLS"
"329",1950,162.359020963744,63.9208743951749,"BLS"
"330",1950,163.396884918334,64.3294822513126,"BLS"
"331",1950,169.495180714135,66.7303861079272,"BLS"
"332",1950,168.88585404153,66.4904937171377,"BLS"
"333",1950,172.768033290338,68.0189107442275,"BLS"
"334",1950,165.672046511863,65.2252151621506,"BLS"
"335",1950,170.495583543875,67.1242454897147,"BLS"
"336",1950,185.257131423987,72.9358785133809,"BLS"
"337",1950,161.492204356371,63.5796080143191,"BLS"
"338",1950,181.477210554793,71.4477206908632,"BLS"
"339",1950,160.739176430791,63.2831403270829,"BLS"
"340",1950,179.297464694362,70.5895530292764,"BLS"
"341",1950,186.362243039971,73.3709618267603,"BLS"
"342",1950,164.309773768536,64.6888873104472,"BLS"
"343",1950,167.444658701965,65.9230939771514,"BLS"
"344",1950,167.254726180253,65.8483173938002,"BLS"
"345",1950,150.375296808951,59.2028727594297,"BLS"
"346",1950,177.774910233622,69.9901221392211,"BLS"
"347",1950,182.030736473938,71.6656442810781,"BLS"
"348",1950,163.072638959326,64.2018263619393,"BLS"
"349",1950,167.803952516699,66.0645482349209,"BLS"
"350",1950,176.953886594097,69.666884485865,"BLS"
"351",1950,174.150432166397,68.5631622702349,"BLS"
"352",1950,172.010357671669,67.7206132565625,"BLS"
"353",1950,187.530990435276,73.8310985965654,"BLS"
"354",1950,184.248501624181,72.5387801670004,"BLS"
"355",1950,170.796637588097,67.2427707039751,"BLS"
"356",1950,162.52516147262,63.9862840443384,"BLS"
"357",1950,169.520095657399,66.7401951407082,"BLS"
"358",1950,177.224148345189,69.7732867500745,"BLS"
"359",1950,161.942413726212,63.7568557977211,"BLS"
"360",1950,156.361076370929,61.5594788861927,"BLS"
"361",1950,176.014811708717,69.297169964062,"BLS"
"362",1950,173.934650718863,68.4782089444343,"BLS"
"363",1950,183.160334878773,72.1103680625092,"BLS"
"364",1950,160.290288247722,63.1064126959536,"BLS"
"365",1950,174.540374034871,68.7166826908942,"BLS"
"366",1950,162.576176873995,64.0063688480295,"BLS"
"367",1950,180.364473799565,71.0096353541594,"BLS"
"368",1950,162.16380842133,63.8440190635156,"BLS"
"369",1950,167.895792234335,66.1007056040689,"BLS"
"370",1950,154.876475118101,60.9749902039766,"BLS"
"371",1950,172.097946369764,67.7550969959702,"BLS"
"372",1950,173.884110881258,68.4583113705739,"BLS"
"373",1950,162.061660568337,63.803803373361,"BLS"
"374",1950,166.900581966429,65.7088905379642,"BLS"
"375",1950,157.306221721568,61.9315833549481,"BLS"
"376",1950,165.919337370657,65.322573767975,"BLS"
"377",1950,167.551196712558,65.9650380758103,"BLS"
"378",1950,182.987593559837,72.0423596692272,"BLS"
"379",1950,158.928396655736,62.5702349038329,"BLS"
"380",1950,178.895782366823,70.4314103806391,"BLS"
"381",1950,158.296117377789,62.3213060542475,"BLS"
"382",1950,179.59893014661,70.7082402152009,"BLS"
"383",1950,178.504971058895,70.2775476609822,"BLS"
"384",1950,162.231524701211,63.870679016225,"BLS"
"385",1950,161.232948820745,63.477538905805,"BLS"
"386",1950,164.067438121406,64.5934795753565,"BLS"
"387",1950,179.104131644433,70.5134376552887,"BLS"
"388",1950,156.719320271183,61.7005197918043,"BLS"
"389",1950,184.285706496267,72.5534277544357,"BLS"
"390",1950,171.671758416425,67.5873064631596,"BLS"
"391",1950,193.425739729079,76.1518660350703,"BLS"
"392",1950,166.567472455874,65.5777450613678,"BLS"
"393",1950,163.141952323532,64.2291150880046,"BLS"
"394",1950,153.19674249466,60.3136781475041,"BLS"
"395",1950,173.069165204633,68.1374666159973,"BLS"
"396",1950,154.799972722074,60.9448711504228,"BLS"
"397",1950,167.69683844273,66.0223773396574,"BLS"
"398",1950,159.728746157051,62.8853331326973,"BLS"
"399",1950,159.187929410078,62.6724131535739,"BLS"
"400",1950,187.166341420589,73.6875359923579,"BLS"
"401",1950,178.058984177583,70.1019622746389,"BLS"
"402",1950,173.49022504048,68.3032382049132,"BLS"
"403",1950,176.581266524424,69.520183671033,"BLS"
"404",1950,174.543172205929,68.7177843330428,"BLS"
"405",1950,179.056419945382,70.4946535218041,"BLS"
"406",1950,159.455095083988,62.7775964897592,"BLS"
"407",1950,165.422490676129,65.1269648331217,"BLS"
"408",1950,176.129479158549,69.3423146293499,"BLS"
"409",1950,171.562393769408,67.5442495155148,"BLS"
"410",1950,158.345661644316,62.3408116709907,"BLS"
"411",1950,168.087286831275,66.1760971776675,"BLS"
"412",1950,166.247126014987,65.4516244153492,"BLS"
"413",1950,177.254808309521,69.7853576021735,"BLS"
"414",1950,178.970395236253,70.4607855260838,"BLS"
"415",1950,167.015818738975,65.754259346053,"BLS"
"416",1950,173.966218164391,68.4906370725948,"BLS"
"417",1950,173.067498543295,68.1368104501162,"BLS"
"418",1950,177.149979936564,69.7440865891986,"BLS"
"419",1950,163.974092883743,64.5567294817884,"BLS"
"420",1950,163.554240495027,64.3914332657587,"BLS"
"421",1950,165.859609737243,65.2990589516703,"BLS"
"422",1950,194.406004993929,76.5377972417045,"BLS"
"423",1950,177.86166358293,70.0242770011537,"BLS"
"424",1950,163.717937707552,64.4558809872251,"BLS"
"425",1950,163.012864733855,64.1782932023052,"BLS"
"426",1950,163.506309528733,64.3725628065877,"BLS"
"427",1950,161.750913793752,63.6814621235244,"BLS"
"428",1950,158.918169280575,62.566208378179,"BLS"
"429",1950,146.058175270767,57.5032186105382,"BLS"
"430",1950,157.547612935691,62.0266192660201,"BLS"
"431",1950,163.703138344889,64.4500544664916,"BLS"
"432",1950,161.636609825715,63.6364605613053,"BLS"
"433",1950,158.069328481741,62.2320190872997,"BLS"
"434",1950,162.593128828239,64.0130428457633,"BLS"
"435",1950,167.35403032044,65.8874135119841,"BLS"
"436",1950,176.007881813278,69.2944416587707,"BLS"
"437",1950,163.426151593053,64.341004564194,"BLS"
"438",1950,179.586952948282,70.703524782788,"BLS"
"439",1950,157.706429517316,62.0891454792581,"BLS"
"440",1950,173.481504637799,68.2998049755115,"BLS"
"441",1950,172.223161249021,67.804394192528,"BLS"
"442",1950,156.911728343647,61.7762710014358,"BLS"
"443",1950,158.782678073272,62.512865383178,"BLS"
"444",1950,174.577541161501,68.7313154179137,"BLS"
"445",1950,170.29770737987,67.0463414881378,"BLS"
"446",1950,163.314646091177,64.297104760306,"BLS"
"447",1950,178.780922872014,70.3861901070923,"BLS"
"448",1950,175.147143430789,68.9555682798382,"BLS"
"449",1950,175.885859738332,69.2464014717843,"BLS"
"450",1950,174.17293886676,68.5720231758896,"BLS"
"451",1950,152.007988878009,59.8456649126019,"BLS"
"452",1950,168.710613622107,66.4215014260262,"BLS"
"453",1950,169.246247672811,66.6323809735477,"BLS"
"454",1950,168.273989237891,66.249602062162,"BLS"
"455",1950,178.406018518298,70.2385899678338,"BLS"
"456",1950,163.801064627189,64.4886081209406,"BLS"
"457",1950,152.328034359426,59.9716670706403,"BLS"
"458",1950,173.393104284359,68.2650016867556,"BLS"
"459",1950,184.755800768561,72.7385042395908,"BLS"
"460",1950,182.528464897,71.8616003531497,"BLS"
"461",1950,161.929890886191,63.7519255457446,"BLS"
"462",1950,171.043990557608,67.3401537628379,"BLS"
"463",1950,170.790233883536,67.2402495604474,"BLS"
"464",1950,181.514575167187,71.4624311681837,"BLS"
"465",1950,184.752195271133,72.7370847524144,"BLS"
"466",1950,178.526020044228,70.2858346630819,"BLS"
"467",1950,177.961100268364,70.0634253025055,"BLS"
"468",1950,180.674486765224,71.1316877028439,"BLS"
"469",1950,167.550590520827,65.9647994176485,"BLS"
"470",1950,189.998926214157,74.8027268559672,"BLS"
"471",1950,153.068641019147,60.2632444957271,"BLS"
"472",1950,184.048248710558,72.4599404372275,"BLS"
"473",1950,189.96238385363,74.7883400998544,"BLS"
"474",1950,151.90423677423,59.8048176276498,"BLS"
"475",1950,186.515708154496,73.4313811631873,"BLS"
"476",1950,164.077708958988,64.5975232122,"BLS"
"477",1950,170.46371237827,67.1116977867205,"BLS"
"478",1950,155.077154886853,61.05399798695,"BLS"
"479",1950,175.97662031027,69.2821339804213,"BLS"
"480",1950,163.61660153829,64.4159848575946,"BLS"
"481",1950,178.667102821129,70.3413790634368,"BLS"
"482",1950,171.787727274587,67.632963493932,"BLS"
"483",1950,157.959174594237,62.1886514150538,"BLS"
"484",1950,162.021134708193,63.7878483103123,"BLS"
"485",1950,171.656896345741,67.5814552542288,"BLS"
"486",1950,161.328880693461,63.5153073596302,"BLS"
"487",1950,184.506209115894,72.6402398094069,"BLS"
"488",1950,184.97454053197,72.8246222566813,"BLS"
"489",1950,176.294881223184,69.4074335524347,"BLS"
"490",1950,173.459386699372,68.291097125737,"BLS"
"491",1950,179.438917999468,70.6452433068771,"BLS"
"492",1950,167.981637511058,66.1345029571094,"BLS"
"493",1950,168.588078091862,66.3732590912841,"BLS"
"494",1950,173.482385411831,68.3001517369412,"BLS"
"495",1950,178.552542657102,70.2962766366545,"BLS"
"496",1950,157.026192599027,61.8213356689084,"BLS"
"497",1950,167.017699981974,65.7549999929033,"BLS"
"498",1950,160.086017756234,63.0259912426118,"BLS"
"499",1950,189.275197773012,74.5177943988238,"BLS"
"500",1950,169.155207711165,66.5965384689625,"BLS"
"501",1950,159.095380222164,62.6359764654189,"BLS"
"502",1950,164.376768785827,64.7152633015066,"BLS"
"503",1950,175.772361645396,69.2017171832267,"BLS"
"504",1950,181.539082033723,71.4720795408357,"BLS"
"505",1950,157.230519011156,61.9017791382503,"BLS"
"506",1950,164.453588567767,64.7455073101446,"BLS"
"507",1950,182.144720509537,71.7105198856443,"BLS"
"508",1950,164.868940358604,64.9090316372458,"BLS"
"509",1950,160.41153714906,63.1541484838817,"BLS"
"510",1950,162.500996308765,63.976770200301,"BLS"
"511",1950,181.836026674388,71.5889868796803,"BLS"
"512",1950,161.534490465885,63.5962560889311,"BLS"
"513",1950,177.972979012113,70.0681019732729,"BLS"
"514",1950,165.035856085522,64.974746490363,"BLS"
"515",1950,163.35681441417,64.3137064622715,"BLS"
"516",1950,163.091052712146,64.2090758709237,"BLS"
"517",1950,170.113966428819,66.9740025310311,"BLS"
"518",1950,185.886884056283,73.1838126205839,"BLS"
"519",1950,184.24872004278,72.5388661585748,"BLS"
